Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Fat_Content_LF,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Fat_Content_low fat,Item_Fat_Content_reg,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Outlet_Sales
0.8855808830007439,0.7255973404797535,-0.36366899141180964,1.0951903462837511,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1765.9945520000008
-1.483158874453493,0.7690589917729125,-0.8928973866759128,0.49790935566586575,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,1641.33016
0.0,2.0340653683839958,1.596668730478567,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,733.8847080000003
-1.910289270278158,0.5156640720937631,-0.30002502051410135,0.13954076129513454,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1902.1040459999992
0.9210764837617961,-0.8707383090717689,-1.4286327805794365,-1.2939336161877901,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,846.4515139999999
-1.5908288634286856,0.25813982117221,0.17092623244383917,0.13954076129513454,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,2419.756888
1.654652232823548,-0.23251994157942332,0.9279381210470254,0.49790935566586575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,3902.7797820000005
1.1813775560095148,-0.5456183252350937,0.8226249495827612,1.334102742530905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3261.8607279999997
0.0,-0.7354944348544669,-0.5026637496142784,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,3044.1840759999986
0.1756688677796936,2.5344728585467986,0.8466295437737927,0.02008456317155748,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,433.76869999999997
-1.3624738318659146,0.8486923729993958,0.54624130648469,-1.2939336161877901,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2890.7105180000003
1.5008379628589867,2.25773172741355,1.5886393639442375,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,3490.589659999998
0.18750073470004458,-0.009713863122336153,-1.4975183219507548,-0.09937163495201959,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,725.3225199999999
0.0,-0.7497843839923214,0.021747025729227428,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,322.15398799999997
1.5008379628589867,-0.599926671378243,0.6381582828230785,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,3235.4351259999985
-1.4370145934641247,-0.5364282122084116,1.100023504610772,0.02008456317155748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,485.1085380000001
0.03368646473548369,-0.6014159882680049,-1.4997151566345475,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,698.8303379999998
-1.6641864383348606,0.49139071285737745,0.3275438443158541,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,2285.198707999999
0.22299633546109718,-0.1556273213017088,1.6650885685908945,-0.09937163495201959,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,4144.112308000001
-0.013641002945919469,-0.8371324968698871,-0.39253295822941675,0.7368217519130199,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,2286.0908799999993
0.0,0.024126100604710772,-1.7488407062218776,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,55.03502800000003
-0.7945442196890745,-0.8524783664688785,0.8664074794211526,1.334102742530905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2456.4291519999997
-0.08463220446802462,-1.1501028637369044,-1.5830953104736372,1.334102742530905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,405.35235600000027
0.0,-0.799731708856495,1.232636522291756,-1.5328460124349443,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,5507.650734000001
-1.6748351185631765,0.5969477554403719,0.37356496154401636,1.0951903462837511,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2108.4221499999994
0.0,-1.113259515671801,1.0294485845206311,-1.5328460124349443,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4942.359902
0.0,0.24865405816912967,-0.9736150025722189,-1.5328460124349443,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2430.409687999998
-0.5827538018147947,-0.3033748985919084,-0.43318724686603316,0.02008456317155748,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,237.84373400000004
1.299696225213023,0.4526404088772444,0.821526532240865,1.0951903462837511,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,3189.28187
0.0,-0.9727657320663334,-0.6037502625348712,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2042.3281840000004
1.9504489058323187,-0.7172218359362109,0.03831321476285573,1.334102742530905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1947.138758
1.630988498982846,0.06016870898678566,-0.3909688376285293,0.02008456317155748,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,231.51197600000003
-1.0477461717845824,2.181769142806314,0.5291259087801137,1.0951903462837511,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2094.4869560000016
0.5897842099919727,-0.9766864957595028,0.06189385840087424,1.334102742530905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2187.372713999999
-1.454762393844651,-0.12727876419017256,1.2240579470864785,0.02008456317155748,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,495.89449800000017
-0.6300812694961979,1.1657356506891698,-0.4625586696486101,-1.2939336161877901,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1717.5243119999982
-0.2857739421139887,4.364594666952638,-1.3676095949185332,0.02008456317155748,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,130.88296399999996
-0.00180913602556889,-0.2461124366461689,0.6787708187537165,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,2931.3243179999995
-0.16745527291048037,1.2602623558676718,1.7207449256602514,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,3850.9006460000005
1.276032491372321,0.17565531902805698,-0.2583558199475456,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,2164.0031340000014
-1.627507650881773,0.1826916101537791,-1.3478316592711732,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,884.0159500000004
-0.04913660370697205,1.1008161954743916,-0.5507981961142759,-1.2939336161877901,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2231.6550720000005
0.05735019857618527,-0.42038517007244874,0.6429759027436763,1.0951903462837511,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,3332.229129999999
1.8557939704695117,0.6707951848375433,-0.2995593172551101,1.0951903462837511,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1733.3636940000006
0.0,-0.5132406795504819,0.7664193838424557,-1.5328460124349443,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4484.961959999999
-1.1838126413686167,-1.0631567681538487,0.7680252571493219,0.13954076129513454,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,2496.943082
0.11650953317793943,-1.2817577519125376,0.6210428851185021,-1.2939336161877901,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3906.9277160000015
1.0393951529653045,0.7911773274367412,-1.6477959460072633,-1.2939336161877901,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,563.0470859999999
0.0,1.2344932837475417,1.96340522931414,-1.5328460124349443,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,584.3127379999996
-0.5827538018147947,-0.7013230617301185,-0.8164481820292561,0.49790935566586575,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,1400.4170880000001
-1.0749594657013894,-0.5924351792989553,0.06185210569489571,0.7368217519130199,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,2770.946414000002
1.8557939704695117,-0.35608294765879667,1.188263031076438,1.0951903462837511,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,3589.2079559999966
0.0,-0.9893029233808949,0.005688292660568705,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2785.1812180000015
2.0096082404340727,0.2335823053667949,-0.7095291372581263,1.0951903462837511,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1606.1759199999995
-1.6511713847224747,0.3973287638598155,0.1879998774424375,0.49790935566586575,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,2396.786788
0.0,-0.03539063911111645,-0.8127707321565333,-1.5328460124349443,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2635.5559840000005
-1.283200323499564,0.3643396805322615,0.39862622037096507,1.0951903462837511,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2538.462369999999
0.4241380731070612,0.11502333116145373,1.952205868872057,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,4676.013269999999
0.2703238031425003,-0.4821265721680442,0.6466951053223775,-1.2939336161877901,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3711.808368000001
1.2642006244519701,-0.14622542334700092,1.295182075847568,0.49790935566586575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,3883.7845080000016
1.1222182214077605,-0.977241881236997,0.6279738343109353,0.13954076129513454,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,3347.8554560000002
0.0,-0.6476983891983156,-0.5267100965112879,-1.5328460124349443,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2277.921514000001
-1.2181250554376344,-0.3556458880699818,-0.29896835587818343,1.334102742530905,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1826.109633999999
-1.1944613215969326,0.027679966824875012,1.67421635246712,0.13954076129513454,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,5808.745468
0.8264215483989897,-0.7098962520644733,1.8511193559514638,0.49790935566586575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,3584.6538839999994
0.03368646473548369,-0.40810172177415394,0.5253232007894549,0.49790935566586575,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,2990.5072800000016
0.0,4.523947096961372,-0.2589050286184937,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,481.91269800000003
0.11650953317793943,1.4210810190424308,0.12279178594384153,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,3267.606582000001
0.0,3.4896199766730294,1.7896722197375485,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,520.6356260000001
0.7672622137972356,-0.019440813243962525,0.06717718158046262,-1.2939336161877901,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2081.7635180000007
1.1813775560095148,-0.8007676660636861,0.1879998774424375,0.7368217519130199,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,2668.080314000002
-1.7789555474622638,-1.1656961420122252,-0.6480820010442104,1.334102742530905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1450.8447800000006
-1.738727199933071,-0.6135933793569873,-0.7004848587938576,-0.09937163495201959,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,1883.7013339999999
-1.4784261276853525,-0.7199262366282783,0.7659536805834647,-1.2939336161877901,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3950.997017999997
-1.5328527155189664,-0.660016666591116,0.5884179630162152,1.0951903462837511,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2302.296452
0.7672622137972356,-1.018298018575078,-0.5144123187273091,0.7368217519130199,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1362.5130940000008
0.18750073470004458,-0.9733655600111071,1.4384452452996863,-0.09937163495201959,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,4070.201850000002
1.5008379628589867,-1.173440605344427,1.357178420732432,-0.09937163495201959,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,3318.067564
-0.9814877170306174,1.4222121021237641,-1.5216481742597214,0.49790935566586575,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,696.4268000000004
1.1577138221688128,3.80604856057747,1.626123658673101,0.02008456317155748,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,694.0898419999997
1.5363335636200397,-1.2817577519125376,0.39807701170001697,0.49790935566586575,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,2987.9639239999997
0.0,-0.1811860039834093,1.319186670038599,-1.5328460124349443,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,5620.031115999997
0.0,-0.47670990177313083,-0.5331753424447297,-1.5328460124349443,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,2726.4509999999996
-1.5186544752145454,0.25983293768841925,-0.6668032720556528,1.334102742530905,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1595.9292580000008
-0.06096847062732305,-0.04021054388564784,-0.30272931116286333,-1.2939336161877901,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1647.4355459999992
-1.1648816542960556,-0.9492385139825248,-1.4911783341352485,-0.09937163495201959,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,744.118054
1.276032491372321,-0.22465562119634652,-0.009272023066193812,1.0951903462837511,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2171.2270639999992
1.3351918259740752,-0.396998489420059,0.07414988347887431,1.334102742530905,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2347.291216
-1.614492597269387,-0.00416388470738418,0.7183266900484366,0.49790935566586575,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,3255.4890219999997
-0.2502783413529361,-0.14429110033044557,-0.9608097688232705,-1.2939336161877901,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1240.5718240000006
